1.400000000000000133e+00 -5.193299115805254107e-02 7.337180676392679457e-02 7.686851118345250367e-02 8.785328405551567910e-02 7.804648360024793452e-02 6.807053818574840265e-02 6.786366996683698694e-02 7.121942230955655151e-02 7.119968068870378974e-02
1.500000000000000000e+00 1.627104560165626157e-01 7.906626614702894074e-02 1.272136851854329953e-01 5.883042025249074491e-02 8.597293995689123114e-02 7.703711297114552992e-02 8.032998289248582946e-02 8.297449940875498142e-02 8.492283517232990242e-02
1.600000000000000089e+00 8.162938213759728112e-02 8.395335129442078881e-02 5.111952712807981553e-02 8.516920315380648032e-02 1.055472913993319023e-01 9.436589650802396090e-02 9.885211476536000241e-02 1.010568404707501700e-01 1.009603519132528660e-01
1.700000000000000178e+00 4.300816129142376321e-03 4.527221365077860327e-02 1.508453436886533772e-01 9.730390888298932894e-02 1.028855427835142500e-01 1.198896028359130728e-01 1.208529048187813731e-01 1.150998477267830972e-01 1.178580940545183448e-01
1.800000000000000044e+00 9.542684805047585428e-02 1.791864852568666178e-01 8.037080432659231277e-02 1.570917812895259169e-01 1.528925063440217946e-01 1.337494539752119571e-01 1.343581808742915218e-01 1.309795578584266595e-01 1.320579049557533413e-01
1.900000000000000133e+00 2.058680424676114229e-01 1.204916098253259460e-01 1.005296460745383480e-01 1.606367395968911760e-01 1.482959056481905069e-01 1.464824563369312438e-01 1.520488418920183937e-01 1.465114016173903744e-01 1.471445756079043932e-01
2.000000000000000000e+00 2.060639376900613717e-01 2.179923163417402665e-01 1.667788248498768833e-01 1.647264521935504766e-01 1.632845363677911943e-01 1.563871339506325564e-01 1.627951019251041298e-01 1.607668289070411927e-01 1.613153758810443594e-01
2.100000000000000089e+00 1.104398861895521666e-01 1.428289876745986453e-01 1.491790190254413118e-01 1.345214767268704259e-01 1.743983876409123113e-01 1.738814229223932251e-01 1.689930673789894200e-01 1.737108836015992808e-01 1.733085206574651871e-01
2.200000000000000178e+00 2.050381133120251498e-01 2.083768986948884017e-01 2.123561692681306678e-01 1.646139603390782968e-01 1.774757797018600702e-01 1.801629936358120077e-01 1.854191249563831856e-01 1.832417400204797153e-01 1.842438700061657109e-01
2.300000000000000266e+00 1.228231237874607279e-01 1.762013337326895357e-01 2.162762671881028609e-01 1.608761043960021397e-01 1.911892708637929483e-01 1.916252094226017222e-01 1.912124851771171696e-01 1.945145492119730868e-01 1.937038584781456130e-01
2.400000000000000355e+00 1.735765407070895550e-01 2.693125518663040396e-01 2.263525578091623303e-01 2.087639037076718385e-01 1.907399531687466454e-01 1.978543877333023282e-01 1.951421700298146822e-01 2.018233633787954173e-01 2.009209756829312410e-01
2.500000000000000000e+00 2.167564229795095054e-01 1.493499267928169449e-01 2.343153076544402524e-01 2.410016017878681693e-01 1.966024016096493687e-01 2.036561718029928914e-01 2.081951553535497934e-01 2.029003465118085492e-01 2.040281255389093662e-01
2.600000000000000089e+00 3.139972874715233897e-01 2.033175736715484294e-01 2.369271886222872880e-01 2.481335132052829850e-01 2.145988752466271299e-01 2.013588467485689648e-01 2.048895139408952459e-01 2.082268525103158907e-01 2.078794500179907967e-01
2.700000000000000178e+00 9.267350978321470256e-02 2.326646816656872119e-01 2.052690372130500929e-01 1.935202660705068189e-01 2.085768941867467696e-01 2.155761626176456447e-01 2.029983606308414235e-01 2.082478251164409377e-01 2.111907787703550810e-01
2.800000000000000266e+00 1.530929832093977927e-01 1.837531698596821250e-01 2.190856940385286777e-01 2.042313221258157951e-01 2.068789507380245085e-01 2.101239648871212340e-01 2.021467278501060394e-01 2.087345474401747780e-01 2.088988960794571359e-01
2.900000000000000355e+00 7.392172271390837213e-02 2.174163412283794394e-01 1.755846850250805669e-01 2.316131090275021787e-01 1.976115475266160826e-01 2.078889203950299858e-01 2.047023827081437819e-01 2.033799504620851517e-01 2.035147184851701097e-01
3.000000000000000000e+00 2.578092514690946135e-01 1.545895995940421708e-01 1.376920901381432916e-01 1.820200556840369799e-01 1.906557610769533118e-01 2.004647434283234886e-01 1.957585166143654687e-01 1.941048053638944892e-01 1.955489285686046741e-01
3.100000000000000089e+00 3.839546189886437477e-01 9.088176658409491404e-02 1.700429987826514999e-01 2.065144046147321111e-01 1.908916171078829660e-01 1.892203067406374450e-01 1.833593305782955929e-01 1.851466050579441969e-01 1.849493403283577198e-01
3.200000000000000178e+00 1.110861510599342183e-01 2.113065048964917203e-01 2.021395012083918030e-01 1.535259660501251677e-01 1.679723120484772902e-01 1.723167380836256590e-01 1.692184203721026625e-01 1.700952829747646167e-01 1.725532681455088924e-01
3.300000000000000266e+00 3.729252343000490910e-01 1.664712540519229234e-01 1.605009549957696624e-01 1.418553438674580724e-01 1.595740161487451958e-01 1.570334203927281624e-01 1.566739571006136589e-01 1.572729343234154642e-01 1.552230883632454428e-01
3.400000000000000355e+00 2.602540062831494305e-01 2.122317681152395275e-01 1.418172186631278253e-01 1.334619903074262259e-01 1.190597366788576361e-01 1.310907977939669566e-01 1.311526058515102566e-01 1.334448287575104308e-01 1.356350483999309020e-01
3.500000000000000000e+00 9.324721382139880554e-02 1.201329346772030127e-01 1.477939506074420761e-01 1.060168536159048491e-01 1.212752466601776519e-01 1.123442090063822146e-01 1.163866675470114492e-01 1.160022405242254473e-01 1.149290794910877989e-01
3.600000000000000089e+00 7.661407863174286847e-02 3.450497560878920678e-02 8.928916494143863958e-02 8.666527154553525791e-02 1.007665675203312794e-01 9.170464922039696376e-02 9.116505174207970019e-02 8.808707802171759915e-02 8.769504108630792050e-02
3.700000000000000178e+00 1.060121561349797320e-01 1.524111697740981042e-01 6.490582152899977697e-02 5.207238201033023706e-02 8.007646151528759193e-02 7.098685613010416451e-02 6.308385492122516036e-02 6.104607386621707654e-02 6.223380741209606076e-02
3.800000000000000266e+00 8.946530084552681283e-02 8.832492267106620276e-02 7.242420332934768057e-02 3.397829940209208532e-02 1.380330593120063579e-02 2.584835425151899360e-02 2.936185670836711017e-02 2.984643914301636156e-02 3.061308795447502742e-02
3.900000000000000355e+00 -1.000824409944352095e-01 -5.288398076804271854e-03 -1.656440507945175500e-02 -3.587100542127292027e-03 -1.975574657776426810e-02 -4.590311967697992615e-03 -1.698938547430378036e-03 -1.662012799597144827e-03 -1.281388011596199319e-03
4.000000000000000000e+00 -4.139540114095450335e-02 -1.462789178533398515e-01 2.196442825052065395e-02 -7.676938889711547309e-02 -4.316679516394723859e-02 -3.162200623376101166e-02 -3.856260380583296371e-02 -3.862369603555008274e-02 -3.843309850228048691e-02
4.100000000000000533e+00 -9.693549397871473183e-02 -8.440133758879492243e-02 -8.100735898969690929e-02 -6.273507029748187636e-02 -8.184085084420027190e-02 -7.242383690310930100e-02 -7.453022984659063432e-02 -7.381372831259509770e-02 -7.525198205424021847e-02
4.200000000000000178e+00 -1.332681649967962512e-01 -9.472064779700985204e-02 -1.053929508155477673e-01 -1.246709268176019597e-01 -1.263264512434341680e-01 -1.093817264424720020e-01 -1.098530458728504411e-01 -1.135352366351666531e-01 -1.150077549977011476e-01
4.299999999999999822e+00 -2.049719038161388895e-01 -8.258115659048043122e-02 -1.634866447444875137e-01 -1.720137620733637185e-01 -1.507871772913234598e-01 -1.473951106680168877e-01 -1.568689286844983932e-01 -1.591613798498011101e-01 -1.565722858329489930e-01
4.400000000000000355e+00 -1.132606975659851828e-01 -2.246651696925374142e-01 -1.977912827957694908e-01 -2.181881185876619333e-01 -1.992484706682834672e-01 -1.988522208442025652e-01 -1.957471801786775656e-01 -1.958299417416941024e-01 -1.989430576952868068e-01
4.500000000000000000e+00 -2.683307372808754754e-01 -2.385593500579053505e-01 -1.611394054843373058e-01 -2.497557566995057543e-01 -2.369663464226350602e-01 -2.485009614693777513e-01 -2.444096890947160261e-01 -2.433048080997446405e-01 -2.451397656461165031e-01
4.600000000000000533e+00 -2.860069515771673787e-01 -2.885917200192752441e-01 -2.863138728715197145e-01 -3.191011571517179957e-01 -3.160038344465301297e-01 -2.887093261167049674e-01 -2.870708835698370098e-01 -2.895244256443738617e-01 -2.888853785980871058e-01
4.700000000000000178e+00 -1.661710827400828538e-01 -3.355533413659630981e-01 -3.232164219829036234e-01 -3.581364111172034015e-01 -3.319133278698061518e-01 -3.358472800137609626e-01 -3.390885532974485250e-01 -3.329239970592152709e-01 -3.355913532149383816e-01
4.800000000000000711e+00 -3.639078795327047033e-01 -3.820698222588926329e-01 -3.829978144546499208e-01 -3.744272114480956537e-01 -3.858214815589447455e-01 -3.929829282130843926e-01 -3.805620729216753761e-01 -3.839009509301106182e-01 -3.817960322450288380e-01
4.900000000000000355e+00 -4.157782855810393530e-01 -3.964657200758304745e-01 -4.352599944534540355e-01 -4.508865530306353508e-01 -4.273766088201643720e-01 -4.337737440628337549e-01 -4.287433747895071368e-01 -4.310853281670591342e-01 -4.287830222662415980e-01
5.000000000000000000e+00 -5.487252851928290376e-01 -5.021620365307721823e-01 -4.902464027152724224e-01 -4.624982043566330248e-01 -4.748210626587127670e-01 -4.755117438754346559e-01 -4.756622917735361944e-01 -4.775523817178696229e-01 -4.758517668077170137e-01
5.100000000000000533e+00 -5.197400853088504080e-01 -5.160134638945468311e-01 -5.606546276325312661e-01 -5.503842065341563172e-01 -5.298129473347248375e-01 -5.287215396663524913e-01 -5.212468986320184516e-01 -5.229576116963908783e-01 -5.236096155939983232e-01
5.200000000000000178e+00 -5.571829432473134336e-01 -4.742995991710499681e-01 -5.486139864259974575e-01 -5.605069382620544438e-01 -5.595116458965380124e-01 -5.578743795251560611e-01 -5.711877627459430729e-01 -5.664517741539125684e-01 -5.703356294138868243e-01
5.300000000000000711e+00 -5.324855177043735788e-01 -5.687856578811274488e-01 -6.211882898264232677e-01 -6.049712747014629466e-01 -6.041321890574407050e-01 -6.121479652218910772e-01 -6.115971412339332725e-01 -6.135586808848598750e-01 -6.125414404468244589e-01
5.400000000000000355e+00 -6.693836620978570462e-01 -6.649531114912674568e-01 -5.881572683349601816e-01 -6.442409395954352691e-01 -6.432754055960419048e-01 -6.635866833065647841e-01 -6.598985738393347011e-01 -6.583642628384538398e-01 -6.598610272027736201e-01
5.500000000000000000e+00 -6.456402671875243193e-01 -7.474511352344228587e-01 -6.887356270263595981e-01 -7.050883309853187564e-01 -6.900800064946673862e-01 -7.079321307512719263e-01 -7.013718778817984445e-01 -7.019667875026291970e-01 -7.008480413889562888e-01
5.600000000000000533e+00 -8.137923583969459695e-01 -7.109102627543548714e-01 -7.502036219185427290e-01 -7.584693443644358046e-01 -7.455936500404450884e-01 -7.362854067837030225e-01 -7.426109848149451409e-01 -7.404610333476679962e-01 -7.418849138895453610e-01
5.700000000000000178e+00 -8.384069758785193116e-01 -7.561089210056788357e-01 -7.794373242058943996e-01 -7.812534679346487820e-01 -7.722463319647675517e-01 -7.819066951777358110e-01 -7.794197964607157969e-01 -7.774272941605978593e-01 -7.826674274113681884e-01
5.800000000000000711e+00 -9.403598838353830480e-01 -8.052464244961062834e-01 -8.222959988159612710e-01 -8.339937724353081450e-01 -8.090214591468456451e-01 -8.163017998461135072e-01 -8.212467499278429672e-01 -8.166406890168732557e-01 -8.188419781998256264e-01
5.900000000000000355e+00 -8.415760452418900028e-01 -8.667725522074611888e-01 -8.923967507065450055e-01 -8.714346508793034962e-01 -8.521080043551033656e-01 -8.523439558242799086e-01 -8.496250054836564924e-01 -8.511939781535214911e-01 -8.526306344526334291e-01
6.000000000000000000e+00 -1.020272142435988627e+00 -9.183154615005065802e-01 -9.028492381260655453e-01 -8.807990141770046799e-01 -9.097472021617568627e-01 -8.856640066965498770e-01 -8.790091997247631017e-01 -8.857782519142261002e-01 -8.847282647724716842e-01
6.100000000000000533e+00 -8.227101312373732434e-01 -7.652824178898293139e-01 -9.738266036755911514e-01 -9.031735084976483252e-01 -8.985124386847787026e-01 -9.150622543805781994e-01 -9.177856203913417055e-01 -9.169285026822848739e-01 -9.161249889740578078e-01
6.200000000000000178e+00 -1.059617676759897043e+00 -9.764797091141682595e-01 -9.556226951277316806e-01 -9.403785115464919908e-01 -9.400826438176860256e-01 -9.419151259314868518e-01 -9.324468091424391591e-01 -9.421964437358258948e-01 -9.437055691352489450e-01
6.300000000000000711e+00 -1.038549998390821738e+00 -9.972169100803934816e-01 -9.617156436385294604e-01 -9.360048147982912292e-01 -9.735624191421485829e-01 -9.639667105119718027e-01 -9.642604347580318036e-01 -9.662757415242012593e-01 -9.636511503789962907e-01
6.400000000000000355e+00 -1.125705472950757624e+00 -9.687472886532966232e-01 -1.049839987095717131e+00 -1.014697702886363073e+00 -9.759666277358641784e-01 -9.923374023899104168e-01 -9.934424197121238809e-01 -9.881863398695835965e-01 -9.873941771540375445e-01
6.500000000000000000e+00 -1.007769922907153504e+00 -1.008751450709220787e+00 -9.710706112420944836e-01 -1.016479132612142733e+00 -9.971600033649988815e-01 -9.929307908826273676e-01 -1.001237374731720919e+00 -1.004394661203193762e+00 -1.006146792751697383e+00
6.600000000000000533e+00 -9.611809796079845425e-01 -1.064792609416219449e+00 -1.025631080269663098e+00 -1.012153322102078423e+00 -1.019568504731317882e+00 -1.015517740637881250e+00 -1.019231417766998105e+00 -1.020962722391508537e+00 -1.019420525328229354e+00
6.700000000000000178e+00 -8.747736024528364185e-01 -9.235210925362280499e-01 -1.006327290793893825e+00 -1.008825106647695424e+00 -1.022009772486348167e+00 -1.036448543689372448e+00 -1.032488947123086920e+00 -1.031113619548917892e+00 -1.032481520267239938e+00
6.800000000000000711e+00 -1.107706660095874485e+00 -1.040886163246585561e+00 -1.040117940898967142e+00 -1.056801607504845864e+00 -1.039473881750994533e+00 -1.050061129384603609e+00 -1.039598056928044745e+00 -1.041991575163821127e+00 -1.043169278474539663e+00
6.900000000000000355e+00 -1.109301234885190945e+00 -1.038025678957913200e+00 -1.042487873822439015e+00 -1.014866595199488852e+00 -1.047838489505841242e+00 -1.060148214836692970e+00 -1.046105218220350963e+00 -1.048237462421345079e+00 -1.047132757281420412e+00
7.000000000000000000e+00 -1.206499902670638003e+00 -1.007870968939310385e+00 -1.065194185869005716e+00 -1.052838622866325347e+00 -1.058115797254753243e+00 -1.044635616033580128e+00 -1.051447687613847881e+00 -1.051015045580994345e+00 -1.050937425860260399e+00
7.100000000000000533e+00 -1.162335001981826377e+00 -1.027935578345844814e+00 -1.104121349064471902e+00 -1.060514905113827178e+00 -1.046815280587002572e+00 -1.056885214621142488e+00 -1.055328856969290241e+00 -1.054966521471091045e+00 -1.050552806879337275e+00
7.200000000000000178e+00 -1.024853126094675826e+00 -1.061115482752712724e+00 -1.071699584125846094e+00 -1.051478281119251790e+00 -1.045852299043718459e+00 -1.045399245959466761e+00 -1.054724373109882762e+00 -1.054334827630937443e+00 -1.049702080473487564e+00
7.300000000000000711e+00 -1.163765731941207138e+00 -1.093655297696860762e+00 -1.091131975702831935e+00 -1.034209840195071450e+00 -1.042770442958233845e+00 -1.047031625432984780e+00 -1.048145448018826142e+00 -1.045465721631504641e+00 -1.044262575935155812e+00
7.400000000000000355e+00 -1.146050794197587264e+00 -1.055705791710757735e+00 -1.005587059211287437e+00 -1.035789593187416369e+00 -1.047626204864213539e+00 -1.037914216431687908e+00 -1.044295072042925376e+00 -1.039257033669201302e+00 -1.037527642940019312e+00
7.500000000000000000e+00 -1.111070751974300608e+00 -1.132280147037643347e+00 -1.037675867537807273e+00 -1.037595346426072984e+00 -1.040992757133647473e+00 -1.027287355854375805e+00 -1.033437645514101888e+00 -1.029961384127956014e+00 -1.030204986088487429e+00
7.600000000000000533e+00 -8.615707962361955907e-01 -1.095461459546321015e+00 -1.044479130638347852e+00 -1.032196278455816962e+00 -1.020947934997390449e+00 -1.016205822799232772e+00 -1.016958400334238455e+00 -1.019746944143814504e+00 -1.017344759762043083e+00
7.700000000000000178e+00 -9.800525592140404418e-01 -1.058762467496421111e+00 -1.028133941902758863e+00 -9.938990105948153353e-01 -1.006451217902201822e+00 -1.013968077197293205e+00 -1.008768006101593784e+00 -1.005568684249863898e+00 -1.005386768362277694e+00
7.800000000000000711e+00 -1.011016582472038072e+00 -9.287663989331288450e-01 -9.520778799289180139e-01 -9.817330328262175998e-01 -9.753958667563943363e-01 -9.851176448403451413e-01 -9.958180315370618318e-01 -9.887663845877292523e-01 -9.913756856761459790e-01
7.900000000000000355e+00 -1.112794383631547479e+00 -9.297338234831032944e-01 -1.006218929844328258e+00 -9.434537375888224497e-01 -9.754540677382756986e-01 -9.796506631437000845e-01 -9.763597358901009438e-01 -9.779685316814211715e-01 -9.749797912475189898e-01
8.000000000000000000e+00 -9.903746813021483408e-01 -9.704129665407394967e-01 -9.245268932890434721e-01 -9.556538096801309168e-01 -9.602385713017638214e-01 -9.536114435367242237e-01 -9.573082385837233810e-01 -9.582121957642967258e-01 -9.586873286892482193e-01
8.099999999999999645e+00 -9.312242772198201513e-01 -9.489812393089427367e-01 -9.838230188200933757e-01 -9.113746374573780118e-01 -9.414623269335841149e-01 -9.316959680432986834e-01 -9.396039195551006973e-01 -9.401717503739133175e-01 -9.413040337654483558e-01
8.200000000000001066e+00 -1.018023492079632053e+00 -8.727446020392779502e-01 -9.133321639453968466e-01 -9.270745405932341310e-01 -9.173355364136118739e-01 -9.241021952088531721e-01 -9.185599024420033620e-01 -9.220882042687915670e-01 -9.225177932888967147e-01
8.300000000000000711e+00 -7.275573813878777329e-01 -8.812277014444739320e-01 -9.184253622856762833e-01 -9.178178461252737286e-01 -9.036847561865685163e-01 -8.939855728144351366e-01 -9.036287090337914440e-01 -9.056172594590035096e-01 -9.046395349228336658e-01
8.400000000000000355e+00 -7.310303493002963116e-01 -8.389624061364840957e-01 -8.377087772057499881e-01 -9.068384009287733249e-01 -8.792769067239704084e-01 -8.901791200456058428e-01 -8.872068931736490915e-01 -8.885794840135414763e-01 -8.865046871894901592e-01
8.500000000000000000e+00 -6.233767797286797752e-01 -8.820332863940260060e-01 -8.008835407938119655e-01 -8.435219559800704037e-01 -8.716890296877347621e-01 -8.659058810779779458e-01 -8.689926266362361096e-01 -8.689425073858080273e-01 -8.701841252149119521e-01
8.599999999999999645e+00 -9.062718042166904020e-01 -7.461993628352761032e-01 -8.384832263717908463e-01 -8.640506472567486274e-01 -8.400460870150008308e-01 -8.458542625584242192e-01 -8.495715951908202612e-01 -8.497549808955086048e-01 -8.513105468317089253e-01
8.700000000000001066e+00 -9.120457784879415497e-01 -8.473250510594929619e-01 -8.329586763300311780e-01 -8.522638829853127485e-01 -8.276220772562588035e-01 -8.277131401780826181e-01 -8.375367757051990214e-01 -8.362059951971688720e-01 -8.353553835846346809e-01
8.800000000000000711e+00 -7.964249772007609973e-01 -7.463607187438364710e-01 -8.096915935770663264e-01 -7.951762308961870529e-01 -8.196500826182886446e-01 -8.241217148556631011e-01 -8.242196290805270387e-01 -8.201517233418129660e-01 -8.211835584720845738e-01
8.900000000000000355e+00 -8.327192531798884856e-01 -8.301183410165559051e-01 -7.940969744552937026e-01 -7.865340065231637423e-01 -7.987595867704853081e-01 -7.967418544247129031e-01 -8.048251473859954208e-01 -8.058455442129257573e-01 -8.058172774507722513e-01
9.000000000000000000e+00 -7.695498528009457884e-01 -7.552145989019669603e-01 -8.571529942089636256e-01 -7.770766470110156421e-01 -7.997161854164683836e-01 -7.890395532035890946e-01 -7.928462568395941990e-01 -7.910903763293262170e-01 -7.917106620568991060e-01
9.099999999999999645e+00 -6.741372197594441840e-01 -7.552559351781457098e-01 -7.338667177477804504e-01 -8.115767155463777804e-01 -7.662854442582416326e-01 -7.771065531295412443e-01 -7.822260582608602242e-01 -7.831403549920261664e-01 -7.826358123847780845e-01
9.200000000000001066e+00 -8.916146862677150065e-01 -6.983507743271147872e-01 -7.149032822284767663e-01 -7.560645946376615134e-01 -7.744230063963625232e-01 -7.648753242216672632e-01 -7.755196834160923425e-01 -7.714534530358850839e-01 -7.734283447161485192e-01
9.300000000000000711e+00 -7.849606689051413788e-01 -7.436763029061999042e-01 -7.882218456454462840e-01 -7.577612059585858706e-01 -7.482222563473809318e-01 -7.749404243461880393e-01 -7.681587274744543503e-01 -7.631937354640893068e-01 -7.688968262326598690e-01
9.400000000000000355e+00 -7.739003248447450245e-01 -7.521943307878904417e-01 -7.250551857924718568e-01 -7.643088097337039644e-01 -7.707967928073933273e-01 -7.607249391561097251e-01 -7.598480626477995825e-01 -7.629279909154137451e-01 -7.628110660211177008e-01
9.500000000000000000e+00 -6.975243221348705891e-01 -7.424577005152646070e-01 -7.495891457000912750e-01 -7.572387197498935407e-01 -7.575757141018345520e-01 -7.673037580327014551e-01 -7.631619157369775586e-01 -7.588625784509588357e-01 -7.569282791575209224e-01
9.600000000000001421e+00 -5.831401495511782107e-01 -7.649075309895743136e-01 -7.794340315850964984e-01 -7.525899610844017928e-01 -7.532506931912096304e-01 -7.625010680134680641e-01 -7.598347740423003760e-01 -7.589428618187470388e-01 -7.590100081653590181e-01
9.700000000000001066e+00 -7.853301161019240473e-01 -7.197868654828181167e-01 -7.248779150694985018e-01 -7.707133096046828724e-01 -7.512148327840612039e-01 -7.591867804059420077e-01 -7.560201895715704667e-01 -7.599705481853105127e-01 -7.602686954531908681e-01
9.800000000000000711e+00 -6.040059096425737239e-01 -7.372559346808141845e-01 -8.362800741864758747e-01 -7.687223273805594559e-01 -7.606174065358176639e-01 -7.658926686952267637e-01 -7.648190542495553190e-01 -7.640018852282769446e-01 -7.672057961625309286e-01
9.900000000000000355e+00 -6.928343007713433366e-01 -8.759097782622239370e-01 -7.280229589607838392e-01 -7.915801953949188619e-01 -7.853401537224623530e-01 -7.673299833113558233e-01 -7.780534969356687203e-01 -7.703583964376355953e-01 -7.731961251923261669e-01
1.000000000000000000e+01 -7.613500370269653539e-01 -6.872748947758570148e-01 -8.200589224394373433e-01 -7.588663277439013921e-01 -7.665415350662754257e-01 -7.808786708486912254e-01 -7.786418563749533117e-01 -7.866574141400666242e-01 -7.836033181913794055e-01
